asset,name,kind,family,s57_object_class,s57_conditions,s52_instruction,s101_symbol_id,has_s101,has_aquamap,has_opencpn,canonical_svg,day_render,visual_parity
NMKPRH13,passing on right side prohibited,symbol,ugly_attribute_edges,notmrk,catnmk13;fnctnm1,SY(NMKPRH13),,False,False,True,assets/svg/triad_generated/NMKPRH13.svg,,repaired_pending_judge_rerun
NMKPRH14,"notice mark, boats with engine prohibited",symbol,ugly_attribute_edges,notmrk,catnmk14;fnctnm1;addmrk2,SY(NMKPRH14);SY(ADDMRK05),,False,False,True,assets/svg/triad_generated/NMKPRH14.svg,,repaired_pending_judge_rerun
NMKRCD01,recommended passage for both directions,symbol,ugly_attribute_edges,notmrk,catnmk44;fnctnm4,SY(NMKRCD01),,False,False,True,assets/svg/triad_generated/NMKRCD01.svg,,repaired_pending_judge_rerun
NMKRCD02,recommended passage for only one direction,symbol,ugly_attribute_edges,notmrk,catnmk45;fnctnm4,SY(NMKRCD02),,False,False,True,assets/svg/triad_generated/NMKRCD02.svg,,repaired_pending_judge_rerun
NMKRCD03,recommended passage on right side,symbol,ugly_attribute_edges,notmrk,catnmk46;fnctnm4,SY(NMKRCD03),,False,False,True,assets/svg/triad_generated/NMKRCD03.svg,,repaired_pending_judge_rerun
NMKRCD04,recommended passage on left side,symbol,ugly_attribute_edges,notmrk,catnmk47;fnctnm4,SY(NMKRCD04),,False,False,True,assets/svg/triad_generated/NMKRCD04.svg,,repaired_pending_judge_rerun
NMKRCD05,"notice mark, recommended traffic direction, left",symbol,ugly_attribute_edges,notmrk,catnmk48;fnctnm4,SY(NMKRCD05),,False,False,True,assets/svg/triad_generated/NMKRCD05.svg,,repaired_pending_judge_rerun
NMKRCD06,"notice mark, recommended traffic direction, right",symbol,ugly_attribute_edges,notmrk,catnmk49;fnctnm4,SY(NMKRCD06),,False,False,True,assets/svg/triad_generated/NMKRCD06.svg,,repaired_pending_judge_rerun
NMKREG01,"notice mark, regulation in genearal",symbol,ugly_attribute_edges,notmrk,catnmk223;fnctnm2,SY(NMKREG01),,False,False,True,assets/svg/triad_generated/NMKREG01.svg,,repaired_pending_judge_rerun
NMKREG02,"notice mark, mandarory traffic direction, left",symbol,ugly_attribute_edges,notmrk,catnmk23;fnctnm2,SY(NMKREG02),,False,False,True,assets/svg/triad_generated/NMKREG02.svg,,repaired_pending_judge_rerun
NMKREG03,"notice mark, mandarory traffic direction, right",symbol,ugly_attribute_edges,notmrk,catnmk24;fnctnm2,SY(NMKREG03),,False,False,True,assets/svg/triad_generated/NMKREG03.svg,,repaired_pending_judge_rerun
NMKREG10,"notice mark, mandarory stop",symbol,ugly_attribute_edges,notmrk,catnmk31;fnctnm2,SY(NMKREG10),,False,False,True,assets/svg/triad_generated/NMKREG10.svg,,repaired_pending_judge_rerun
NMKREG11,"notice mark, mandarory sound signal",symbol,ugly_attribute_edges,notmrk,catnmk33;fnctnm2,SY(NMKREG11),,False,False,True,assets/svg/triad_generated/NMKREG11.svg,,repaired_pending_judge_rerun
NMKREG12,"notice mark, special attention",symbol,ugly_attribute_edges,notmrk,catnmk34;fnctnm2,SY(NMKREG12),,False,False,True,assets/svg/triad_generated/NMKREG12.svg,,repaired_pending_judge_rerun
NMKREG13,"notice mark, give way other vessels when entering the main fairway",symbol,ugly_attribute_edges,notmrk,catnmk35;fnctnm2,SY(NMKREG13),,False,False,True,assets/svg/triad_generated/NMKREG13.svg,,repaired_pending_judge_rerun
NMKREG14,"notice mark, give way other vessels when crossing the main fairway",symbol,ugly_attribute_edges,notmrk,catnmk36;fnctnm2,SY(NMKREG14),,False,False,True,assets/svg/triad_generated/NMKREG14.svg,,repaired_pending_judge_rerun
NMKREG15,"notice mark, mandarory radiophone",symbol,ugly_attribute_edges,notmrk,catnmk37;fnctnm2,SY(NMKREG15),,False,False,True,assets/svg/triad_generated/NMKREG15.svg,,repaired_pending_judge_rerun
NMKREG16,"notice mark, restricted fairway depth",symbol,ugly_attribute_edges,notmrk,catnmk38;fnctnm3;addmrk2,SY(NMKREG16);SY(ADDMRK05),,False,False,True,assets/svg/triad_generated/NMKREG16.svg,,repaired_pending_judge_rerun
NMKREG17,"notice mark, restricted vertical clearance",symbol,ugly_attribute_edges,notmrk,catnmk39;fnctnm3;addmrk2,SY(NMKREG17);SY(ADDMRK05),,False,False,True,assets/svg/triad_generated/NMKREG17.svg,,repaired_pending_judge_rerun
NMKREG19,"restricted width of the waterway, left side, default",symbol,ugly_attribute_edges,notmrk,catnmk42;fnctnm3,SY(NMKREG19),,False,False,True,assets/svg/triad_generated/NMKREG19.svg,,repaired_pending_judge_rerun
NMKREG20,"restricted width of the waterway, right side, default",symbol,ugly_attribute_edges,notmrk,catnmk43;fnctnm3,SY(NMKREG20),,False,False,True,assets/svg/triad_generated/NMKREG20.svg,,repaired_pending_judge_rerun
NODATA03,area of no chart data,pattern,wreck_rock_obstruction,M_QUAL,,"AP(NODATA03);LS(DASH,2,CHGRD)",,False,False,True,assets/svg/triad_generated/NODATA03.svg,,repaired_pending_judge_rerun
NORTHAR1,north arrow,symbol,ugly_attribute_edges,$CSYMB,$SCODENORTHAR1,SY(NORTHAR1),NORTHAR1,True,False,True,assets/svg/triad_generated/NORTHAR1.svg,,repaired_pending_judge_rerun
NOTBRD11,"notice board, visual conspicuous, full-chart and simplified",symbol,buoy_beacon_marks,BCNSPP,CATSPM18,"SY(NOTBRD11);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",NOTBRD11,True,False,True,assets/svg/triad_generated/NOTBRD11.svg,,repaired_pending_judge_rerun
NOTBRD12,"notice board, visual conspicuous, yellow full-chart and simplified",symbol,buoy_beacon_marks,BCNSPP,CATSPM18;COLOUR6,"SY(NOTBRD12);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/NOTBRD12.svg,,repaired_pending_judge_rerun
NOTMRK01,"notice mark, prohibition",symbol,ugly_attribute_edges,notmrk,fnctnm1,SY(NOTMRK01),,False,False,True,assets/svg/triad_generated/NOTMRK01.svg,,repaired_pending_judge_rerun
NOTMRK02,"notice mark, regulation, restriction",symbol,ugly_attribute_edges,notmrk,fnctnm4,SY(NOTMRK02),,False,False,True,assets/svg/triad_generated/NOTMRK02.svg,,repaired_pending_judge_rerun
NOTMRK03,"notice mark, information, recommendation",symbol,ugly_attribute_edges,notmrk,fnctnm4,SY(NOTMRK03),,False,False,True,assets/svg/triad_generated/NOTMRK03.svg,,repaired_pending_judge_rerun
OBSTRN01,"obstruction, depth not stated",symbol,wreck_rock_obstruction,$CSYMB,$SCODEOBSTRN01,SY(OBSTRN01),OBSTRN01,True,True,True,assets/svg/triad_generated/OBSTRN01.svg,,pending_visual_model_and_human_review
OBSTRN02,obstruction in the intertidal area,symbol,wreck_rock_obstruction,$CSYMB,$SCODEOBSTRN02,SY(OBSTRN02),OBSTRN02,True,True,True,assets/svg/triad_generated/OBSTRN02.svg,,pending_visual_model_and_human_review
OBSTRN03,obstruction which covers and uncovers,symbol,wreck_rock_obstruction,$CSYMB,$SCODEOBSTRN03,SY(OBSTRN03),OBSTRN03,True,True,True,assets/svg/triad_generated/OBSTRN03.svg,,repaired_pending_judge_rerun
OBSTRN04,OBSTRN04,conditional-procedure,wreck_rock_obstruction,OBSTRN,CATOBS6,"CS(OBSTRN04);AP(FOULAR01);LS(DOTT,2,CHBLK)",,False,True,False,assets/svg/triad_generated/OBSTRN04.svg,,repaired_pending_judge_rerun
OBSTRN11,obstruction in the water which is always above water level,symbol,wreck_rock_obstruction,$CSYMB,$SCODEOBSTRN11,SY(OBSTRN11),OBSTRN11,True,True,True,assets/svg/triad_generated/OBSTRN11.svg,,pending_visual_model_and_human_review
OFSPLF01,offshore platform,symbol,ugly_attribute_edges,OFSPLF,,"SY(OFSPLF01);TE('Prod %s','OBJNAM',3,1,2,'15110',1,-1,CHBLK,21)",OFSPLF01,True,False,True,assets/svg/triad_generated/OFSPLF01.svg,,repaired_pending_judge_rerun
OSPONE02,one minute mark for ownship vector,symbol,ugly_attribute_edges,$CSYMB,$SCODEOSPONE02,SY(OSPONE02),,False,False,True,assets/svg/triad_generated/OSPONE02.svg,,repaired_pending_judge_rerun
OSPSIX02,six minute mark for ownship vector,symbol,ugly_attribute_edges,$CSYMB,$SCODEOSPSIX02,SY(OSPSIX02),,False,False,True,assets/svg/triad_generated/OSPSIX02.svg,,repaired_pending_judge_rerun
OVERSC01,overscale part of a display containing data from more than one navigation purpose,pattern,areas_patterns_lines,$AREAS,$SCODEOVERSC01,AP(OVERSC01),,False,False,True,assets/svg/triad_generated/OVERSC01.svg,,repaired_pending_judge_rerun
OWNSHP01,"own ship symbol, constant size",symbol,ugly_attribute_edges,$CSYMB,$SCODEOWNSHP01,SY(OWNSHP01),,False,False,True,assets/svg/triad_generated/OWNSHP01.svg,,repaired_pending_judge_rerun
OWNSHP02,OWNSHP02,conditional-procedure,ugly_attribute_edges,ownshp,,CS(OWNSHP02),,False,False,False,assets/svg/triad_generated/OWNSHP02.svg,,pending_reference_gap_judge
OWNSHP05,own ship drawn to scale with conning position marked,symbol,ugly_attribute_edges,$CSYMB,$SCODEOWNSHP05,"SY(OWNSHP05,ORIENT)",,False,False,True,assets/svg/triad_generated/OWNSHP05.svg,,repaired_pending_judge_rerun
PASTRK01,time mark on past track,conditional-procedure,ugly_attribute_edges,pastrk,,CS(PASTRK01),,False,False,True,assets/svg/triad_generated/PASTRK01.svg,,repaired_pending_judge_rerun
PIER0001,pier with no surveyed extension,symbol,ugly_attribute_edges,slcons,CATSLC4,SY(PIER0001);CS(SLCONS03),,False,False,True,assets/svg/triad_generated/PIER0001.svg,,repaired_pending_judge_rerun
PILBOP02,Pilot boarding place,symbol,ugly_attribute_edges,PILBOP,,"SY(PILBOP02);LS(DASH,2,TRFCF)",PILBOP02,True,False,True,assets/svg/triad_generated/PILBOP02.svg,,repaired_pending_judge_rerun
PILPNT02,pile or bollard,symbol,ugly_attribute_edges,MORFAC,CATMOR3,SY(PILPNT02),PILPNT02,True,False,True,assets/svg/triad_generated/PILPNT02.svg,,repaired_pending_judge_rerun
PIPARE51,boundary of a submarine pipeline area with potentially dangerous contents,line-style,areas_patterns_lines,PIPARE,,SY(INFARE51);LC(PIPARE51);CS(RESTRN01),,False,False,True,assets/svg/triad_generated/PIPARE51.svg,,repaired_pending_judge_rerun
PIPARE61,boundary of a submarine pipeline area with generally non-dangerous contents,line-style,areas_patterns_lines,PIPARE,CATPIP2,SY(INFARE51);LC(PIPARE61);CS(RESTRN01),,False,False,True,assets/svg/triad_generated/PIPARE61.svg,,repaired_pending_judge_rerun
PIPSOL05,"oil, gas pipeline, submerged or on land",line-style,areas_patterns_lines,PIPSOL,,LC(PIPSOL05),,False,False,True,assets/svg/triad_generated/PIPSOL05.svg,,repaired_pending_judge_rerun
PIPSOL06,"water pipeline, sewer, etc.",line-style,areas_patterns_lines,PIPSOL,CATPIP2,LC(PIPSOL06),,False,False,True,assets/svg/triad_generated/PIPSOL06.svg,,repaired_pending_judge_rerun
PLNPOS01,surrounding ellipse for arrival date and time at planned position,symbol,ugly_attribute_edges,$CSYMB,$SCODEPLNPOS01,SY(PLNPOS01),,False,False,True,assets/svg/triad_generated/PLNPOS01.svg,,repaired_pending_judge_rerun
PLNPOS02,crossline for planned position,symbol,ugly_attribute_edges,plnpos,,"SY(PLNPOS01);SY(PLNPOS02,ORIENT);TX(plndat,1,2,2,'15110',4,3,CHBLK,50);",,False,False,True,assets/svg/triad_generated/PLNPOS02.svg,,repaired_pending_judge_rerun
PLNRTE03,planned route for own ship,line-style,areas_patterns_lines,$LINES,$SCODEPLNRTE03,LC(PLNRTE03),,False,False,True,assets/svg/triad_generated/PLNRTE03.svg,,repaired_pending_judge_rerun
PLNSPD03,"box for speed to make good, planned route",symbol,ugly_attribute_edges,$CSYMB,$SCODEPLNSPD03,SY(PLNSPD03),,False,False,True,assets/svg/triad_generated/PLNSPD03.svg,,repaired_pending_judge_rerun
PLNSPD04,"box for speed to make good, alternate route",symbol,ugly_attribute_edges,$CSYMB,$SCODEPLNSPD04,SY(PLNSPD04),,False,False,True,assets/svg/triad_generated/PLNSPD04.svg,,repaired_pending_judge_rerun
POSGEN01,position of a point feature,symbol,ugly_attribute_edges,LNDMRK,CATLMK20,SY(POSGEN01),POSGEN01,True,False,True,assets/svg/triad_generated/POSGEN01.svg,,repaired_pending_judge_rerun
POSGEN03,position of a conspicuous point feature,symbol,ugly_attribute_edges,BUISGL,FUNCTN33;CONVIS1;OBJNAM,"SY(POSGEN03);TX(OBJNAM,3,2,2,'15110',1,0,CHBLK,26)",POSGEN03,True,False,True,assets/svg/triad_generated/POSGEN03.svg,,repaired_pending_judge_rerun
POSGEN04,position of an elevation or control point,symbol,ugly_attribute_edges,CHKPNT,,SY(POSGEN04),POSGEN04,True,False,True,assets/svg/triad_generated/POSGEN04.svg,,repaired_pending_judge_rerun
POSITN02,ownship position fix,symbol,ugly_attribute_edges,$CSYMB,$SCODEPOSITN02,SY(POSITN02),,False,False,True,assets/svg/triad_generated/POSITN02.svg,,repaired_pending_judge_rerun
PRCARE12,point symbol for traffic precautionary area,symbol,areas_patterns_lines,PRCARE,,SY(PRCARE12),PRCARE12,True,False,True,assets/svg/triad_generated/PRCARE12.svg,,repaired_pending_judge_rerun
PRCARE51,boundary of a precautionary area,symbol,areas_patterns_lines,PRCARE,,"SY(PRCARE51);LS(DASH,2,TRFCD);CS(RESTRN01)",PRCARE51,True,False,True,assets/svg/triad_generated/PRCARE51.svg,,repaired_pending_judge_rerun
PRDINS02,"mine, quarry",symbol,areas_patterns_lines,PRDARE,CATPRA10,SY(PRDINS02),PRDINS02,True,False,True,assets/svg/triad_generated/PRDINS02.svg,,repaired_pending_judge_rerun
PRICKE03,"withy, porthand, full-chart",symbol,buoy_beacon_marks,BCNLAT,BCNSHP2;CATLAM1,"SY(PRICKE03);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",PRICKE03,True,False,True,assets/svg/triad_generated/PRICKE03.svg,,repaired_pending_judge_rerun
PRICKE04,"withy, starboard hand, full-chart",symbol,buoy_beacon_marks,BCNLAT,BCNSHP2;CATLAM2,"SY(PRICKE04);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",PRICKE04,True,False,True,assets/svg/triad_generated/PRICKE04.svg,,repaired_pending_judge_rerun
PRTSUR01,incompletely surveyed area,pattern,wreck_rock_obstruction,DEPARE,DRVAL1?;DRVAL2?,"AC(NODTA);AP(PRTSUR01);LS(SOLD,2,CHGRD)",,False,False,True,assets/svg/triad_generated/PRTSUR01.svg,,repaired_pending_judge_rerun
PSSARE01,PSSARE01,symbol,areas_patterns_lines,RESARE,CATREA28,SY(PSSARE01);LC(ESSARE01),PSSARE01,True,False,False,assets/svg/triad_generated/PSSARE01.svg,,repaired_pending_judge_rerun
QUAPOS01,position approximate,conditional-procedure,ugly_attribute_edges,COALNE,,CS(QUAPOS01),QUAPOS01,True,False,True,assets/svg/triad_generated/QUAPOS01.svg,,repaired_pending_judge_rerun
QUAPOS01;TX(OBJNAM,QUAPOS01;TX(OBJNAM,conditional-procedure,areas_patterns_lines,LNDARE,,"SY(LNDARE01);CS(QUAPOS01;TX(OBJNAM,1,2,3,'15118',-1,-1,CHBLK,26))",,False,False,False,assets/svg/triad_generated/QUAPOS01_TX_OBJNAM.svg,,pending_reference_gap_judge
QUARRY01,quarry,symbol,ugly_attribute_edges,$CSYMB,$SCODEQUARRY01,SY(QUARRY01),QUARRY01,True,False,True,assets/svg/triad_generated/QUARRY01.svg,,repaired_pending_judge_rerun
QUESMRK1,"object which is not sufficiently described to be symbolized, or for which no symbol exists in the symbol library",pattern,areas_patterns_lines,$AREAS,$SCODEQUESMRK1,"AP(QUESMRK1);LS(DASH,1,CHGRD)",QUESMRK1,True,False,True,assets/svg/triad_generated/QUESMRK1.svg,,repaired_pending_judge_rerun
RACNSP01,symbol indicating this object is radar conspicuous,symbol,ugly_attribute_edges,CBLOHD,CONRAD1;VERCLR,"LS(DASH,4,CHGRD);SY(RACNSP01);TE('clr %4.1lf','VERCLR',3,1,2,'15110',1,0,CHBLK,11)",RACNSP01,True,False,True,assets/svg/triad_generated/RACNSP01.svg,,repaired_pending_judge_rerun
RADRFL03,radar reflector,symbol,ugly_attribute_edges,RADRFL,,SY(RADRFL03),RADRFL03,True,True,True,assets/svg/triad_generated/RADRFL03.svg,,repaired_pending_judge_rerun
RASCAN01,radar scanner,symbol,ugly_attribute_edges,LNDMRK,CATLMK16,SY(RASCAN01),RASCAN01,True,False,True,assets/svg/triad_generated/RASCAN01.svg,,repaired_pending_judge_rerun
RASCAN11,conspicuous radar scanner,symbol,ugly_attribute_edges,LNDMRK,CATLMK16;CONVIS1,SY(RASCAN11),RASCAN11,True,False,True,assets/svg/triad_generated/RASCAN11.svg,,repaired_pending_judge_rerun
RCKLDG01,rock or coral drying ledges,pattern,areas_patterns_lines,SBDARE,WATLEV4;NATSUR11,"AP(RCKLDG01);LS(DASH,1,CHGRD)",,False,False,True,assets/svg/triad_generated/RCKLDG01.svg,,repaired_pending_judge_rerun
RCLDEF01,radio calling-in point whose direction is not known,symbol,ugly_attribute_edges,RDOCAL,,"LS(DASH,1,TRFCD);SY(RCLDEF01);TE('%s','OBJNAM',3,2,2,'15110',1,-1,CHBLK,21)",RCLDEF01,True,False,True,assets/svg/triad_generated/RCLDEF01.svg,,repaired_pending_judge_rerun
RCRDEF01,"regulated recommended route centreline, details not defined",line-style,areas_patterns_lines,RCRTCL,,"LC(RCRDEF01);TE('%03.0lf deg','ORIENT',3,1,2,'15110',1,-1,CHBLK,11)",,False,False,True,assets/svg/triad_generated/RCRDEF01.svg,,repaired_pending_judge_rerun
RCRTCL11,"regulated two-way recommended route centreline, not based on fixed marks",line-style,areas_patterns_lines,RCRTCL,CATTRK2;TRAFIC4,"LC(RCRTCL11);TE('%03.0lf deg','ORIENT',3,1,2,'15110',1,-1,CHBLK,11)",,False,False,True,assets/svg/triad_generated/RCRTCL11.svg,,repaired_pending_judge_rerun
RCRTCL12,"regulated one-way recommended route centreline, not based on fixed marks",line-style,areas_patterns_lines,RCRTCL,CATTRK2;TRAFIC1,"LC(RCRTCL12);TE('%03.0lf deg','ORIENT',3,1,2,'15110',1,-1,CHBLK,11)",,False,False,True,assets/svg/triad_generated/RCRTCL12.svg,,repaired_pending_judge_rerun
RCRTCL13,"regulated two-way recommended route centreline, based on fixed marks",line-style,areas_patterns_lines,RCRTCL,CATTRK1;TRAFIC4,"LC(RCRTCL13);TE('%03.0lf deg','ORIENT',3,1,2,'15110',1,-1,CHBLK,11)",,False,False,True,assets/svg/triad_generated/RCRTCL13.svg,,repaired_pending_judge_rerun
RCRTCL14,"regulated one-way recommended route centreline, based on fixed marks",line-style,areas_patterns_lines,RCRTCL,CATTRK1;TRAFIC1,"LC(RCRTCL14);TE('%03.0lf deg','ORIENT',3,1,2,'15110',1,-1,CHBLK,11)",,False,False,True,assets/svg/triad_generated/RCRTCL14.svg,,repaired_pending_judge_rerun
RCTLPT52,"recommended traffic direction between parts of a traffic separation scheme, or for ships not needing a deep water route",symbol,ugly_attribute_edges,RCTLPT,ORIENT ,"SY(RCTLPT52,ORIENT)",RCTLPT52,True,False,True,assets/svg/triad_generated/RCTLPT52.svg,,repaired_pending_judge_rerun
RDOCAL02,radio calling-in point for traffic in one direction only,symbol,ugly_attribute_edges,RDOCAL,TRAFIC1;ORIENT ,"LS(DASH,1,TRFCD);SY(RDOCAL02,ORIENT);TE('%s','OBJNAM',3,1,2,'15110',1,-1,CHBLK,21);TE('ch %s','COMCHA',3,1,2,'15110',1,1,CHBLK,11)",RDOCAL02,True,True,True,assets/svg/triad_generated/RDOCAL02.svg,,repaired_pending_judge_rerun
RDOCAL03,radio calling-in point for traffic in both directions,symbol,ugly_attribute_edges,RDOCAL,TRAFIC4;ORIENT ,"LS(DASH,1,TRFCD);SY(RDOCAL03,ORIENT);TE('%s','OBJNAM',3,1,2,'15110',1,-1,CHBLK,21);TE('ch %s','COMCHA',3,1,2,'15110',1,1,CHBLK,11)",RDOCAL03,True,True,True,assets/svg/triad_generated/RDOCAL03.svg,,repaired_pending_judge_rerun
RDOSTA02,radio station,symbol,ugly_attribute_edges,RADSTA,CATRAS2,"SY(RDOSTA02);TE('ch %s','COMCHA',3,1,2,'15110',0,0,CHBLK,11)",RDOSTA02,True,True,True,assets/svg/triad_generated/RDOSTA02.svg,,repaired_pending_judge_rerun
RECDEF02,"non-regulated recommended track, direction not defined in data",line-style,areas_patterns_lines,RECTRC,,"LC(RECDEF02);TE('%03.0lf deg','ORIENT',3,1,2,'15110',1,-1,CHBLK,11)",,False,False,True,assets/svg/triad_generated/RECDEF02.svg,,repaired_pending_judge_rerun
RECDEF51,"recommended track as an area, direction not defined in data",symbol,ugly_attribute_edges,$CSYMB,$SCODERECDEF51,SY(RECDEF51),RECDEF51,True,False,True,assets/svg/triad_generated/RECDEF51.svg,,repaired_pending_judge_rerun
RECTRC09,"non-regulated recommended two-way track, not based on fixed marks",line-style,areas_patterns_lines,RECTRC,CATTRK2;TRAFIC4,"LC(RECTRC09);TE('%03.0lf deg','ORIENT',3,1,2,'15110',1,-1,CHBLK,11)",,False,False,True,assets/svg/triad_generated/RECTRC09.svg,,repaired_pending_judge_rerun
RECTRC10,"non-regulated recommended two-way track, based on fixed-marks",line-style,areas_patterns_lines,RECTRC,CATTRK1;TRAFIC4,"LC(RECTRC10);TE('%03.0lf deg','ORIENT',3,1,2,'15110',1,-1,CHBLK,11)",,False,False,True,assets/svg/triad_generated/RECTRC10.svg,,repaired_pending_judge_rerun
RECTRC11,"non-regulated recommended one-way track, not based on fixed marks",line-style,areas_patterns_lines,RECTRC,CATTRK2;TRAFIC1,"LC(RECTRC11);TE('%03.0lf deg','ORIENT',3,1,2,'15110',1,-1,CHBLK,11)",,False,False,True,assets/svg/triad_generated/RECTRC11.svg,,repaired_pending_judge_rerun
RECTRC12,"non-regulated recommended one-way track, based on fixed marks",line-style,areas_patterns_lines,RECTRC,CATTRK1;TRAFIC1,"LC(RECTRC12);TE('%03.0lf deg','ORIENT',3,1,2,'15110',1,-1,CHBLK,11)",,False,False,True,assets/svg/triad_generated/RECTRC12.svg,,repaired_pending_judge_rerun
RECTRC55,"recommended two-way track as an area, not based on fixed marks",symbol,ugly_attribute_edges,RECTRC,ORIENT ;CATTRK2;TRAFIC4,"SY(RECTRC55,ORIENT);TE('%03.0lf deg','ORIENT',3,2,2,'15110',4,0,CHBLK,11);LS(DASH,1,CHGRD)",RECTRC55,True,False,True,assets/svg/triad_generated/RECTRC55.svg,,repaired_pending_judge_rerun
RECTRC56,"recommended two-way track as an area, based on fixed marks",symbol,ugly_attribute_edges,RECTRC,ORIENT ;CATTRK1;TRAFIC4,"SY(RECTRC56,ORIENT);TE('%03.0lf deg','ORIENT',3,2,2,'15110',4,0,CHBLK,11);LS(DASH,1,CHGRD)",RECTRC56,True,False,True,assets/svg/triad_generated/RECTRC56.svg,,repaired_pending_judge_rerun
RECTRC57,"recommended one-way track as an area, not based on fixed marks",symbol,ugly_attribute_edges,RECTRC,ORIENT ;CATTRK2;TRAFIC1,"SY(RECTRC57,ORIENT);TE('%03.0lf deg','ORIENT',3,2,2,'15110',4,0,CHBLK,11);LS(DASH,1,CHGRD)",RECTRC57,True,False,True,assets/svg/triad_generated/RECTRC57.svg,,repaired_pending_judge_rerun
RECTRC58,"recommended one-way track as an area, based on fixed marks",symbol,ugly_attribute_edges,RECTRC,ORIENT ;CATTRK1;TRAFIC1,"SY(RECTRC58,ORIENT);TE('%03.0lf deg','ORIENT',3,2,2,'15110',4,0,CHBLK,11);LS(DASH,1,CHGRD)",RECTRC58,True,False,True,assets/svg/triad_generated/RECTRC58.svg,,repaired_pending_judge_rerun
REFDMP01,refuse dump,symbol,ugly_attribute_edges,refdmp,,SY(REFDMP01),,False,False,True,assets/svg/triad_generated/REFDMP01.svg,,repaired_pending_judge_rerun
REFPNT02,"reference point, 'ghost cursor' (user interface)",symbol,ugly_attribute_edges,$CSYMB,$SCODEREFPNT02,SY(REFPNT02),REFPNT02,True,False,True,assets/svg/triad_generated/REFPNT02.svg,,repaired_pending_judge_rerun
RESARE01,RESARE01,conditional-procedure,areas_patterns_lines,ACHARE,,SY(ACHARE51);LC(ACHARE51);CS(RESARE01),,False,False,False,assets/svg/triad_generated/RESARE01.svg,,pending_reference_gap_judge
RESARE02,RESARE02,conditional-procedure,areas_patterns_lines,RESARE,CATREA4,"TX(OBJNAM,3,1,2,'15110',1,0,CHMGD,29);CS(RESARE02)",,False,False,False,assets/svg/triad_generated/RESARE02.svg,,pending_reference_gap_judge
RESARE51,boundary of a restricted area,line-style,areas_patterns_lines,ISTZNE,,SY(ITZARE51);LC(RESARE51);CS(RESTRN01),,False,False,True,assets/svg/triad_generated/RESARE51.svg,,repaired_pending_judge_rerun
RESTRN01,RESTRN01,conditional-procedure,ugly_attribute_edges,DWRTPT,ORIENT ;TRAFIC1,"SY(TSSLPT51,ORIENT);SY(DWRTPT51);LS(DASH,2,TRFCD);CS(RESTRN01)",,False,False,False,assets/svg/triad_generated/RESTRN01.svg,,pending_reference_gap_judge
RETRFL01,"retro reflector, paper chart",symbol,ugly_attribute_edges,RETRFL,,SY(RETRFL01),RETRFL01,True,False,True,assets/svg/triad_generated/RETRFL01.svg,,repaired_pending_judge_rerun
RETRFL02,"retro reflector, simplified",symbol,ugly_attribute_edges,RETRFL,,SY(RETRFL02),RETRFL02,True,False,True,assets/svg/triad_generated/RETRFL02.svg,,repaired_pending_judge_rerun
RFNERY01,refinery,symbol,ugly_attribute_edges,$CSYMB,$SCODERFNERY01,SY(RFNERY01),RFNERY01,True,False,True,assets/svg/triad_generated/RFNERY01.svg,,repaired_pending_judge_rerun
RFNERY11,conspicuous refinery,symbol,areas_patterns_lines,PRDARE,CATPRA5;CONVIS1,"SY(RFNERY11);LS(DASH,1,CHBLK)",RFNERY11,True,False,True,assets/svg/triad_generated/RFNERY11.svg,,repaired_pending_judge_rerun
ROLROL01,RoRo terminal,symbol,ugly_attribute_edges,HRBFAC,CATHAF1,SY(ROLROL01),ROLROL01,True,False,True,assets/svg/triad_generated/ROLROL01.svg,,repaired_pending_judge_rerun
RSCSTA02,position approximate,symbol,ugly_attribute_edges,RSCSTA,,SY(RSCSTA02),RSCSTA02,True,False,True,assets/svg/triad_generated/RSCSTA02.svg,,repaired_pending_judge_rerun
RTLDEF51,"recommended route between parts of a traffic separation scheme, or for ships not needing a deep water route, with the direction not specified in the data",symbol,ugly_attribute_edges,RCTLPT,,SY(RTLDEF51),RTLDEF51,True,False,True,assets/svg/triad_generated/RTLDEF51.svg,,repaired_pending_judge_rerun
RTPBCN02,radar transponder beacon,symbol,ugly_attribute_edges,RTPBCN,,SY(RTPBCN02),RTPBCN02,True,False,True,assets/svg/triad_generated/RTPBCN02.svg,,repaired_pending_judge_rerun
SCALEB10,"one mile scalebar for display scales larger than 1/80,000",symbol,ugly_attribute_edges,$CSYMB,$SCODESCALEB10,SY(SCALEB10),SCALEB10,True,False,True,assets/svg/triad_generated/SCALEB10.svg,,repaired_pending_judge_rerun
SCALEB11,"10 mile latitude scale for display scales smaller than 1/80,000",symbol,ugly_attribute_edges,$CSYMB,$SCODESCALEB11,SY(SCALEB11),SCALEB11,True,False,True,assets/svg/triad_generated/SCALEB11.svg,,repaired_pending_judge_rerun
SCLBDY51,"chart scale boundary, the double line indicates the larger scale",line-style,areas_patterns_lines,$LINES,$SCODESCLBDY51,LC(SCLBDY51),,False,False,True,assets/svg/triad_generated/SCLBDY51.svg,,repaired_pending_judge_rerun
